id,session_id,task_id,task_no,score,max_score,users_answer,submission_time,verdict
10384233,355658,9987,3,0,1,,,none
10384234,355658,9988,4,0,1,{"solution": 21},2019-10-14 08:09:50.817956+00,wrong
10384235,355658,9993,5,0,1,{"solution": 6},2019-10-14 08:15:23.089415+00,wrong
10384236,355658,9996,6,0,1,,,none
10384237,355658,9998,7,0,1,,,none
10384238,355658,10002,8,0,1,,,none
10383138,355659,9981,1,0,1,{"solution": 18},2019-10-14 07:49:33.74062+00,wrong
10383139,355659,9983,2,0,1,{"solution": 38},2019-10-14 07:51:42.345969+00,wrong
10383140,355659,9987,3,0,1,{"solution": "EDCBA"},2019-10-14 07:54:47.873325+00,wrong
10383141,355659,9988,4,0,1,{"solution": 28},2019-10-14 07:57:02.397701+00,wrong
10383142,355659,9992,5,0,1,{"solution": 9},2019-10-14 07:59:03.758861+00,wrong
10383143,355659,9994,6,0,1,{"solution": 6},2019-10-14 08:00:05.712511+00,wrong
10383144,355659,9998,7,0,1,{"solution": 1},2019-10-14 08:02:03.388547+00,wrong
10383145,355659,10001,8,0,1,{"solution": 7},2019-10-14 08:05:07.071391+00,wrong
10384075,355661,9982,1,0,1,{"solution": 6},2019-10-14 07:50:37.151412+00,wrong
10384076,355661,9983,2,1,1,{"solution": 35},2019-10-14 07:53:20.846175+00,ok
10384077,355661,9987,3,0,1,"{""solution"": ""E,B,C,A,D""}",2019-10-14 07:59:27.696982+00,wrong
10384078,355661,9991,4,0,1,{"solution": 30},2019-10-14 08:02:05.429153+00,wrong
10384079,355661,9993,5,1,1,{"solution": 5},2019-10-14 08:04:41.470263+00,ok
10384080,355661,9997,6,1,1,{"solution": 2},2019-10-14 08:07:33.387935+00,ok
10384081,355661,9998,7,0,1,{"solution": 9},2019-10-14 08:10:05.273364+00,wrong
10384082,355661,9999,8,0,1,{"solution": 16},2019-10-14 08:15:35.305815+00,wrong
10383977,355663,9981,1,0,1,{"solution": 2},2019-10-14 07:51:03.632851+00,wrong
10383978,355663,9986,2,0,1,{"solution": 5},2019-10-14 07:52:56.46941+00,wrong
10383979,355663,9987,3,0,1,{"solution": "BCDA"},2019-10-14 07:56:01.932797+00,wrong
10383980,355663,9988,4,0,1,{"solution": 28},2019-10-14 08:10:41.83495+00,wrong
10383981,355663,9993,5,0,1,{"solution": 1},2019-10-14 08:11:07.001125+00,wrong
10383982,355663,9997,6,0,1,{"solution": 69},2019-10-14 08:07:43.23058+00,wrong
10383983,355663,9998,7,0,1,{"solution": 123},2019-10-14 08:14:11.433238+00,wrong
10383984,355663,9999,8,1,1,{"solution": 12},2019-10-14 08:16:23.427014+00,ok
10384716,355666,9982,1,0,1,{"solution": 9},2019-10-14 07:52:37.264698+00,wrong
10384717,355666,9983,2,1,1,{"solution": 35},2019-10-14 07:56:48.553589+00,ok
10384718,355666,9987,3,0,1,,,none
10384719,355666,9989,4,0,1,,,none
10384720,355666,9992,5,0,1,{"solution": 9},2019-10-14 08:08:37.839913+00,wrong
10384721,355666,9994,6,0,1,,,none
10384722,355666,9998,7,0,1,{"solution": 9},2019-10-14 08:17:20.808673+00,wrong
10384723,355666,10000,8,0,1,,,none
10386458,355720,9979,1,0,1,,,none
10386459,355720,9986,2,0,1,,,none
10386460,355720,9987,3,0,1,,,none
10386461,355720,9989,4,0,1,,,none
10386462,355720,9992,5,0,1,,,none
10386463,355720,9994,6,0,1,,,none
10386464,355720,9998,7,0,1,,,none
10386465,355720,10001,8,0,1,,,none
10386935,355743,9982,1,0,1,{"solution": 2},2019-10-14 08:32:58.990553+00,wrong
10386936,355743,9985,2,0,1,{"solution": 41},2019-10-14 08:37:48.947952+00,wrong
10386937,355743,9987,3,0,1,{"solution": "ECADB"},2019-10-14 08:48:05.976332+00,wrong
10386938,355743,9991,4,0,1,{"solution": 22},2019-10-14 09:04:43.469967+00,wrong
10386939,355743,9993,5,0,1,{"solution": 9},2019-10-14 08:56:06.207611+00,wrong
10386940,355743,9994,6,0,1,{"solution": 17},2019-10-14 09:00:48.803628+00,wrong
10386941,355743,9998,7,1,1,{"solution": 5},2019-10-14 09:04:32.59935+00,ok
10386942,355743,9999,8,0,1,{"solution": 0},2019-10-14 09:14:14.492627+00,wrong
10386280,355745,9982,1,0,1,{"solution": 4},2019-10-14 08:30:48.226034+00,wrong
10386281,355745,9983,2,0,1,{"solution": 25},2019-10-14 08:37:46.369116+00,wrong
10386282,355745,9987,3,0,1,{"solution": "CBADE"},2019-10-14 08:41:39.241266+00,wrong
10386283,355745,9988,4,0,1,{"solution": 29},2019-10-14 08:49:29.840075+00,wrong
10386284,355745,9992,5,0,1,{"solution": 9},2019-10-14 08:53:01.27101+00,wrong
10386285,355745,9997,6,0,1,{"solution": 130},2019-10-14 08:55:38.706031+00,wrong
10386286,355745,9998,7,1,1,{"solution": 5},2019-10-14 09:02:35.853312+00,ok
10386287,355745,9999,8,0,1,{"solution": 6},2019-10-14 09:03:35.725687+00,wrong
10387855,355747,9982,1,1,1,{"solution": 18},2019-10-14 09:04:40.839597+00,ok
10387856,355747,9986,2,1,1,{"solution": 37},2019-10-14 08:36:12.356471+00,ok
10387857,355747,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 08:42:22.08785+00,ok
10387858,355747,9991,4,0,1,{"solution": 27},2019-10-14 08:45:46.676941+00,wrong
10387859,355747,9993,5,1,1,{"solution": 5},2019-10-14 08:48:55.200272+00,ok
10387860,355747,9994,6,1,1,{"solution": 3},2019-10-14 08:50:14.382909+00,ok
10387861,355747,9998,7,0,1,{"solution": 4},2019-10-14 09:02:10.245596+00,wrong
10387862,355747,10001,8,0,1,{"solution": 12},2019-10-14 09:26:52.422995+00,wrong
10386887,355748,9982,1,0,1,{"solution": 16},2019-10-14 08:32:22.896269+00,wrong
10386888,355748,9985,2,0,1,{"solution": 34},2019-10-14 08:36:50.431154+00,wrong
10386889,355748,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 08:42:23.705353+00,ok
10386890,355748,9990,4,0,1,{"solution": 30},2019-10-14 08:45:55.266413+00,wrong
10386891,355748,9993,5,1,1,{"solution": 5},2019-10-14 08:49:06.64551+00,ok
10386892,355748,9996,6,0,1,{"solution": 6},2019-10-14 09:07:31.897357+00,wrong
10386893,355748,9998,7,0,1,{"solution": 4},2019-10-14 09:03:39.517153+00,wrong
10386894,355748,10002,8,0,1,{"solution": 7},2019-10-14 09:13:16.40394+00,wrong
10386895,355755,9980,1,0,1,{"solution": 4},2019-10-14 08:35:23.233724+00,wrong
10386896,355755,9983,2,0,1,{"solution": 25},2019-10-14 08:38:11.538457+00,wrong
10386897,355755,9987,3,0,1,{"solution": "BCADE"},2019-10-14 08:43:40.176993+00,wrong
10386898,355755,9989,4,0,1,{"solution": 31},2019-10-14 08:49:15.157175+00,wrong
10386899,355755,9993,5,0,1,{"solution": 9},2019-10-14 08:51:54.924525+00,wrong
10386900,355755,9995,6,1,1,{"solution": 4},2019-10-14 08:59:11.815231+00,ok
10386901,355755,9998,7,1,1,{"solution": 5},2019-10-14 09:04:18.123454+00,ok
10386902,355755,10001,8,0,1,{"solution": 6},2019-10-14 09:06:41.502766+00,wrong
10386975,355756,9980,1,0,1,{"solution": 3},2019-10-14 08:33:00.424761+00,wrong
10386976,355756,9985,2,0,1,{"solution": 41},2019-10-14 08:37:48.438092+00,wrong
10386977,355756,9987,3,0,1,{"solution": "ECADB"},2019-10-14 08:48:01.801872+00,wrong
10386978,355756,9988,4,0,1,{"solution": 15},2019-10-14 08:52:03.964466+00,wrong
10386979,355756,9993,5,0,1,{"solution": 9},2019-10-14 08:55:58.80409+00,wrong
10386980,355756,9994,6,0,1,{"solution": 17},2019-10-14 09:00:48.916884+00,wrong
10386981,355756,9998,7,1,1,{"solution": 5},2019-10-14 09:02:50.347272+00,ok
10386982,355756,10000,8,0,1,{"solution": 14},2019-10-14 09:16:36.311766+00,wrong
10386943,355758,9981,1,1,1,{"solution": 16},2019-10-14 08:33:00.696585+00,ok
10386944,355758,9984,2,0,1,{"solution": 34},2019-10-14 08:36:45.165004+00,wrong
10386945,355758,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 08:43:02.431725+00,ok
10386946,355758,9989,4,0,1,{"solution": 44},2019-10-14 08:49:04.527618+00,wrong
10386947,355758,9993,5,0,1,{"solution": 3},2019-10-14 08:51:19.49474+00,wrong
10386948,355758,9996,6,0,1,{"solution": 6},2019-10-14 09:07:33.063676+00,wrong
10386949,355758,9998,7,1,1,{"solution": 5},2019-10-14 09:02:50.347311+00,ok
10386950,355758,9999,8,0,1,{"solution": 18},2019-10-14 09:14:33.380768+00,wrong
10386105,355760,9979,1,0,1,{"solution": 6},2019-10-14 08:31:59.509016+00,wrong
10386106,355760,9985,2,0,1,{"solution": 42},2019-10-14 08:35:54.554085+00,wrong
10386107,355760,9987,3,0,1,{"solution": "E C B A D"},2019-10-14 08:39:46.664947+00,wrong
10386108,355760,9991,4,0,1,{"solution": 23},2019-10-14 08:40:49.463744+00,wrong
10386109,355760,9992,5,0,1,{"solution": 9},2019-10-14 08:43:12.233357+00,wrong
10386110,355760,9995,6,0,1,{"solution": 5},2019-10-14 08:52:00.145973+00,wrong
10386111,355760,9998,7,1,1,{"solution": 5},2019-10-14 08:46:28.934129+00,ok
10386112,355760,9999,8,0,1,{"solution": 14},2019-10-14 08:50:10.082947+00,wrong
10386903,355761,9982,1,0,1,{"solution": 7},2019-10-14 08:57:23.92019+00,wrong
10386904,355761,9983,2,0,1,{"solution": 40},2019-10-14 08:45:37.591795+00,wrong
10386905,355761,9987,3,1,1,{"solution": "ecbad"},2019-10-14 08:50:51.823397+00,ok
10386906,355761,9988,4,0,1,{"solution": 37},2019-10-14 08:56:41.898119+00,wrong
10386907,355761,9992,5,0,1,{"solution": 9},2019-10-14 09:00:46.585229+00,wrong
10386908,355761,9994,6,0,1,{"solution": 16},2019-10-14 09:04:59.483206+00,wrong
10386909,355761,9998,7,1,1,{"solution": 5},2019-10-14 09:07:13.16227+00,ok
10386910,355761,10000,8,0,1,{"solution": 11},2019-10-14 09:13:04.389679+00,wrong
10386951,355762,9982,1,1,1,{"solution": 18},2019-10-14 08:58:27.736614+00,ok
10386952,355762,9984,2,0,1,{"solution": 34},2019-10-14 08:39:29.463405+00,wrong
10386953,355762,9987,3,0,1,{"solution": "EACBD"},2019-10-14 08:44:37.699661+00,wrong
10386954,355762,9991,4,0,1,{"solution": 27},2019-10-14 08:49:34.178816+00,wrong
10386955,355762,9993,5,0,1,{"solution": 3},2019-10-14 08:53:46.257246+00,wrong
10386956,355762,9995,6,0,1,{"solution": 2},2019-10-14 09:13:49.021376+00,wrong
10386957,355762,9998,7,0,1,{"solution": 9},2019-10-14 09:01:58.864767+00,wrong
10386958,355762,10000,8,0,1,{"solution": 12},2019-10-14 09:05:19.205371+00,wrong
10386442,355763,9979,1,0,1,{"solution": 6},2019-10-14 08:32:18.406493+00,wrong
10386443,355763,9983,2,1,1,{"solution": 35},2019-10-14 08:38:57.586578+00,ok
10386444,355763,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 08:39:31.216759+00,ok
10386445,355763,9989,4,0,1,{"solution": 16},2019-10-14 08:43:55.739287+00,wrong
10386446,355763,9992,5,1,1,{"solution": 7},2019-10-14 08:49:49.242048+00,ok
10386447,355763,9994,6,0,1,{"solution": 7},2019-10-14 08:53:17.233208+00,wrong
10386448,355763,9998,7,0,1,{"solution": 7},2019-10-14 08:54:52.847475+00,wrong
10386449,355763,10000,8,1,1,{"solution": 10},2019-10-14 09:03:36.944421+00,ok
10388007,355771,9979,1,0,1,{"solution": 3},2019-10-14 08:39:33.027999+00,wrong
10388008,355771,9984,2,1,1,{"solution": 36},2019-10-14 08:47:19.79408+00,ok
10388009,355771,9987,3,0,1,"{""solution"": ""e,a,c,b,d.""}",2019-10-14 08:55:59.745686+00,wrong
10388010,355771,9989,4,1,1,{"solution": 27},2019-10-14 09:02:28.481198+00,ok
10388011,355771,9992,5,0,1,,,none
10388012,355771,9997,6,0,1,{"solution": 23},2019-10-14 09:30:26.971366+00,wrong
10388013,355771,9998,7,0,1,,,none
10388014,355771,10002,8,0,1,,,none
10386121,355774,9982,1,0,1,{"solution": 10},2019-10-14 08:37:52.69049+00,wrong
10386122,355774,9985,2,1,1,{"solution": 39},2019-10-14 08:39:56.246006+00,ok
10386123,355774,9987,3,0,1,{"solution": "DABCE"},2019-10-14 08:42:58.508511+00,wrong
10386124,355774,9990,4,0,1,{"solution": 42},2019-10-14 08:47:02.46881+00,wrong
10386125,355774,9993,5,0,1,{"solution": 9},2019-10-14 08:49:38.173802+00,wrong
10386126,355774,9996,6,0,1,{"solution": 57},2019-10-14 08:51:01.336597+00,wrong
10386127,355774,9998,7,0,1,{"solution": 1},2019-10-14 08:54:57.687895+00,wrong
10386128,355774,10002,8,0,1,{"solution": 16},2019-10-14 08:56:56.31166+00,wrong
10387362,355863,9981,1,1,1,{"solution": 16},2019-10-14 08:46:08.997048+00,ok
10387363,355863,9984,2,1,1,{"solution": 36},2019-10-14 08:50:08.45694+00,ok
10387364,355863,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 08:52:21.594088+00,ok
10387365,355863,9990,4,1,1,{"solution": 41},2019-10-14 08:56:54.284422+00,ok
10387366,355863,9993,5,1,1,{"solution": 5},2019-10-14 09:09:51.592857+00,ok
10387367,355863,9997,6,1,1,{"solution": 2},2019-10-14 08:58:42.179716+00,ok
10387368,355863,9998,7,1,1,{"solution": 5},2019-10-14 09:13:31.814849+00,ok
10387369,355863,10000,8,0,1,{"solution": 12},2019-10-14 09:19:54.459577+00,wrong
10386630,355872,9980,1,1,1,{"solution": 8},2019-10-14 08:45:24.317792+00,ok
10386631,355872,9985,2,1,1,{"solution": 39},2019-10-14 08:46:44.711912+00,ok
10386632,355872,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 08:49:29.718278+00,ok
10386633,355872,9989,4,1,1,{"solution": 27},2019-10-14 08:51:01.004555+00,ok
10386634,355872,9993,5,1,1,{"solution": 5},2019-10-14 08:52:57.519487+00,ok
10386635,355872,9996,6,1,1,{"solution": 1},2019-10-14 08:54:31.88422+00,ok
10386636,355872,9998,7,1,1,{"solution": 5},2019-10-14 08:56:05.125556+00,ok
10386637,355872,10002,8,0,1,{"solution": 12},2019-10-14 09:07:47.566308+00,wrong
10387127,355873,9981,1,1,1,{"solution": 16},2019-10-14 09:00:30.721565+00,ok
10387128,355873,9983,2,1,1,{"solution": 35},2019-10-14 09:01:53.254352+00,ok
10387129,355873,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 08:48:24.16865+00,ok
10387130,355873,9990,4,1,1,{"solution": 41},2019-10-14 08:52:34.815891+00,ok
10387131,355873,9993,5,1,1,{"solution": 5},2019-10-14 08:54:23.437326+00,ok
10387132,355873,9996,6,1,1,{"solution": 1},2019-10-14 08:55:56.528874+00,ok
10387133,355873,9998,7,1,1,{"solution": 5},2019-10-14 08:59:36.277333+00,ok
10387134,355873,9999,8,1,1,{"solution": 12},2019-10-14 09:03:04.085839+00,ok
10387442,355874,9982,1,1,1,{"solution": 18},2019-10-14 08:46:05.691432+00,ok
10387443,355874,9984,2,1,1,{"solution": 36},2019-10-14 08:47:43.650469+00,ok
10387444,355874,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 08:51:17.52146+00,ok
10387445,355874,9989,4,1,1,{"solution": 27},2019-10-14 08:53:56.156523+00,ok
10387446,355874,9993,5,1,1,{"solution": 5},2019-10-14 08:56:21.588647+00,ok
10387447,355874,9996,6,1,1,{"solution": 1},2019-10-14 08:58:13.902223+00,ok
10387448,355874,9998,7,1,1,{"solution": 5},2019-10-14 09:08:13.333129+00,ok
10387449,355874,10002,8,1,1,{"solution": 14},2019-10-14 09:19:20.644067+00,ok
10387039,355886,9980,1,1,1,{"solution": 8},2019-10-14 08:48:03.761434+00,ok
10387040,355886,9986,2,1,1,{"solution": 37},2019-10-14 08:53:53.092065+00,ok
10387041,355886,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 09:00:27.476468+00,ok
10387042,355886,9989,4,0,1,{"solution": 15},2019-10-14 09:03:48.34934+00,wrong
10387043,355886,9993,5,1,1,{"solution": 5},2019-10-14 09:17:13.636706+00,ok
10387044,355886,9994,6,1,1,{"solution": 3},2019-10-14 09:07:23.319543+00,ok
10387045,355886,9998,7,1,1,{"solution": 5},2019-10-14 09:11:16.646488+00,ok
10387046,355886,10000,8,0,1,{"solution": 140},2019-10-14 09:14:40.34092+00,wrong
10387047,355887,9979,1,1,1,{"solution": 12},2019-10-14 08:46:30.854942+00,ok
10387048,355887,9984,2,1,1,{"solution": 36},2019-10-14 08:48:49.021062+00,ok
10387049,355887,9987,3,0,1,{"solution": "BCADE"},2019-10-14 08:51:38.956775+00,wrong
10387050,355887,9990,4,1,1,{"solution": 41},2019-10-14 08:53:00.176823+00,ok
10387051,355887,9993,5,0,1,{"solution": 9},2019-10-14 08:54:07.953062+00,wrong
10387052,355887,9997,6,0,1,{"solution": 4},2019-10-14 09:09:44.437521+00,wrong
10387053,355887,9998,7,1,1,{"solution": 5},2019-10-14 08:58:03.31731+00,ok
10387054,355887,10001,8,1,1,{"solution": 8},2019-10-14 09:02:42.456344+00,ok
10386983,355889,9981,1,1,1,{"solution": 16},2019-10-14 08:46:58.20627+00,ok
10386984,355889,9983,2,1,1,{"solution": 35},2019-10-14 08:48:44.556889+00,ok
10386985,355889,9987,3,0,1,{"solution": "EACBD"},2019-10-14 08:50:15.844629+00,wrong
10386986,355889,9990,4,1,1,{"solution": 41},2019-10-14 08:51:23.693339+00,ok
10386987,355889,9993,5,0,1,{"solution": 9},2019-10-14 08:52:39.695605+00,wrong
10386988,355889,9994,6,0,1,{"solution": 0},2019-10-14 08:54:21.748593+00,wrong
10386989,355889,9998,7,1,1,{"solution": 5},2019-10-14 08:56:35.057297+00,ok
10386990,355889,10002,8,0,1,{"solution": 12},2019-10-14 09:15:35.361396+00,wrong
10388143,355891,9979,1,1,1,{"solution": 12},2019-10-14 08:47:16.591049+00,ok
10388144,355891,9983,2,1,1,{"solution": 35},2019-10-14 08:51:36.455781+00,ok
10388145,355891,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 08:55:56.408603+00,ok
10388146,355891,9989,4,1,1,{"solution": 27},2019-10-14 08:59:42.266521+00,ok
10388147,355891,9993,5,1,1,{"solution": 5},2019-10-14 09:02:50.618781+00,ok
10388148,355891,9996,6,1,1,{"solution": 1},2019-10-14 09:05:52.555767+00,ok
10388149,355891,9998,7,1,1,{"solution": 5},2019-10-14 09:11:55.213835+00,ok
10388150,355891,10001,8,1,1,{"solution": 8},2019-10-14 09:14:22.841858+00,ok
10387135,355892,9980,1,1,1,{"solution": 8},2019-10-14 08:47:32.38985+00,ok
10387136,355892,9984,2,1,1,{"solution": 36},2019-10-14 08:49:34.017279+00,ok
10387137,355892,9987,3,0,1,{"solution": "ECDAD"},2019-10-14 08:53:55.807883+00,wrong
10387138,355892,9988,4,1,1,{"solution": 31},2019-10-14 08:55:33.589872+00,ok
10387139,355892,9992,5,1,1,{"solution": 7},2019-10-14 08:56:38.212041+00,ok
10387140,355892,9995,6,1,1,{"solution": 4},2019-10-14 09:02:49.655688+00,ok
10387141,355892,9998,7,1,1,{"solution": 5},2019-10-14 09:12:25.878984+00,ok
10387142,355892,10001,8,1,1,{"solution": 8},2019-10-14 09:14:51.40256+00,ok
10387143,355894,9981,1,0,1,{"solution": 25},2019-10-14 08:47:47.750788+00,wrong
10387144,355894,9983,2,0,1,{"solution": 37},2019-10-14 08:50:13.351884+00,wrong
10387145,355894,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 08:53:56.826322+00,ok
10387146,355894,9989,4,0,1,{"solution": 23},2019-10-14 08:58:20.58138+00,wrong
10387147,355894,9993,5,0,1,{"solution": 9},2019-10-14 09:14:01.319384+00,wrong
10387148,355894,9994,6,1,1,{"solution": 3},2019-10-14 09:01:30.538501+00,ok
10387149,355894,9998,7,1,1,{"solution": 5},2019-10-14 09:03:54.193699+00,ok
10387150,355894,10002,8,0,1,{"solution": 16},2019-10-14 09:12:24.137274+00,wrong
10387522,355902,9981,1,0,1,{"solution": 8},2019-10-14 08:48:01.355044+00,wrong
10387523,355902,9984,2,0,1,{"solution": 38},2019-10-14 08:50:27.612531+00,wrong
10387524,355902,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 08:57:21.693375+00,ok
10387525,355902,9988,4,1,1,{"solution": 31},2019-10-14 08:59:10.508888+00,ok
10387526,355902,9993,5,0,1,{"solution": 9},2019-10-14 09:01:42.377778+00,wrong
10387527,355902,9994,6,1,1,{"solution": 3},2019-10-14 09:03:34.002705+00,ok
10387528,355902,9998,7,1,1,{"solution": 5},2019-10-14 09:16:33.180601+00,ok
10387529,355902,10002,8,0,1,{"solution": 16},2019-10-14 09:21:08.895257+00,wrong
10387967,355906,9979,1,1,1,{"solution": 12},2019-10-14 08:48:06.04249+00,ok
10387968,355906,9986,2,1,1,{"solution": 37},2019-10-14 08:50:23.119329+00,ok
10387969,355906,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 08:53:22.21367+00,ok
10387970,355906,9990,4,1,1,{"solution": 41},2019-10-14 09:22:03.160247+00,ok
10387971,355906,9992,5,0,1,{"solution": 3},2019-10-14 09:03:27.809778+00,wrong
10387972,355906,9995,6,1,1,{"solution": 4},2019-10-14 09:05:12.363236+00,ok
10387973,355906,9998,7,1,1,{"solution": 5},2019-10-14 09:30:04.637356+00,ok
10387974,355906,9999,8,1,1,{"solution": 12},2019-10-14 09:11:38.418466+00,ok
10388337,355909,9980,1,1,1,{"solution": 8},2019-10-14 08:48:41.421243+00,ok
10388338,355909,9986,2,1,1,{"solution": 37},2019-10-14 08:50:09.418434+00,ok
10388339,355909,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 08:51:40.927227+00,ok
10388340,355909,9988,4,1,1,{"solution": 31},2019-10-14 09:46:34.076936+00,ok
10388341,355909,9993,5,0,1,,,none
10388342,355909,9996,6,0,1,,,none
10388343,355909,9998,7,0,1,,,none
10388344,355909,10001,8,0,1,,,none
10388361,355916,9981,1,1,1,{"solution": 16},2019-10-14 08:50:17.555615+00,ok
10388362,355916,9986,2,1,1,{"solution": 37},2019-10-14 08:52:48.528805+00,ok
10388363,355916,9987,3,0,1,{"solution": "ЕСВАД"},2019-10-14 08:57:26.177831+00,wrong
10388364,355916,9989,4,0,1,{"solution": 21},2019-10-14 09:31:40.876519+00,wrong
10388365,355916,9993,5,0,1,,,none
10388366,355916,9997,6,0,1,,,none
10388367,355916,9998,7,0,1,{"solution": 2},2019-10-14 09:22:09.706226+00,wrong
10388368,355916,10001,8,0,1,,,none
10389723,355992,9982,1,0,1,{"solution": 8},2019-10-14 09:53:30.131131+00,wrong
10389724,355992,9984,2,1,1,{"solution": 36},2019-10-14 09:53:35.159042+00,ok
10389725,355992,9987,3,0,1,{"solution": "ECABD"},2019-10-14 09:53:39.430264+00,wrong
10389726,355992,9991,4,1,1,{"solution": 29},2019-10-14 09:53:42.637697+00,ok
10389727,355992,9993,5,1,1,{"solution": 5},2019-10-14 09:53:46.706091+00,ok
10389728,355992,9997,6,1,1,{"solution": 2},2019-10-14 09:57:13.077072+00,ok
10389729,355992,9998,7,1,1,{"solution": 5},2019-10-14 09:59:40.348511+00,ok
10389730,355992,10002,8,0,1,{"solution": 12},2019-10-14 10:06:48.989411+00,wrong
10389877,355993,9979,1,0,1,{"solution": 4},2019-10-14 09:54:04.833838+00,wrong
10389878,355993,9985,2,0,1,{"solution": 45},2019-10-14 09:53:59.935247+00,wrong
10389879,355993,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 09:53:51.607085+00,ok
10389880,355993,9988,4,0,1,{"solution": 23},2019-10-14 09:53:46.81871+00,wrong
10389881,355993,9992,5,1,1,{"solution": 7},2019-10-14 09:53:41.664171+00,ok
10389882,355993,9997,6,1,1,{"solution": 2},2019-10-14 09:53:37.16516+00,ok
10389883,355993,9998,7,1,1,{"solution": 5},2019-10-14 09:53:30.380929+00,ok
10389884,355993,10002,8,0,1,{"solution": 16},2019-10-14 10:08:12.234913+00,wrong
10388353,355994,9981,1,0,1,,,none
10388354,355994,9986,2,0,1,,,none
10388355,355994,9987,3,0,1,,,none
10388356,355994,9988,4,0,1,,,none
10388357,355994,9993,5,0,1,,,none
10388358,355994,9995,6,0,1,,,none
10388359,355994,9998,7,0,1,,,none
10388360,355994,10000,8,0,1,,,none
10388663,355995,9979,1,1,1,{"solution": 12},2019-10-14 09:53:45.499801+00,ok
